,album_name,track_title,track_n,lyric,line,negative_emotion,positive_emotion,friends,optimism,speaking,love,pain,violence,listen,children,movement,party,body,family,affection,communication,vacation,home,shame,suffering,Lyric Struct,LS,Element,e,pattern,parts
1162,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"This revolution, the time will come",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('revolution', 'NN'), (',', ','), ('the', 'DT'), ('time', 'NN'), ('will', 'MD'), ('come', 'VB')]"," DT NN , DT NN MD VB",,,,ANAANA
1163,Fearless (Taylor’s Version),Change (Taylor’s Version),13,For us to finally win,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('For', 'IN'), ('us', 'PRP'), ('to', 'TO'), ('finally', 'RB'), ('win', 'VB')]", IN PRP TO RB VB,,,,ANA
1164,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And we’ll sing hallelujah, we'll sing hallelujah",12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('we', 'PRP'), ('’', 'VBP'), ('ll', 'JJ'), ('sing', 'NN'), ('hallelujah', 'NN'), (',', ','), ('we', 'PRP'), (""'ll"", 'MD'), ('sing', 'VB'), ('hallelujah', 'NN')]"," CC PRP VBP JJ NN NN , PRP MD VB NN",,,,NVANANANNA
1165,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"Oh, oh",13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Oh', 'UH'), (',', ','), ('oh', 'UH')]"," UH , UH",,,,AA
1166,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"So we've been outnumbered, raidеd, and now cornered",14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('So', 'IN'), ('we', 'PRP'), (""'ve"", 'VBP'), ('been', 'VBN'), ('outnumbered', 'VBN'), (',', ','), ('raidеd', 'NN'), (',', ','), ('and', 'CC'), ('now', 'RB'), ('cornered', 'VBN')]"," IN PRP VBP VBN VBN , NN , CC RB VBN",,,,ANVVVNAAV
1167,Fearless (Taylor’s Version),Change (Taylor’s Version),13,It's hard to fight when thе fight ain't fair,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('It', 'PRP'), (""'s"", 'VBZ'), ('hard', 'JJ'), ('to', 'TO'), ('fight', 'VB'), ('when', 'WRB'), ('thе', 'JJ'), ('fight', 'NN'), ('ai', 'VBP'), (""n't"", 'RB'), ('fair', 'JJ')]", PRP VBZ JJ TO VB WRB JJ NN VBP RB JJ,,,,NVAANAVAA
1168,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"We're getting stronger now, find things they never found",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('We', 'PRP'), (""'re"", 'VBP'), ('getting', 'VBG'), ('stronger', 'JJR'), ('now', 'RB'), (',', ','), ('find', 'VBP'), ('things', 'NNS'), ('they', 'PRP'), ('never', 'RB'), ('found', 'VBD')]"," PRP VBP VBG JJR RB , VBP NNS PRP RB VBD",,,,NVVAAVNNAV
1169,Fearless (Taylor’s Version),Change (Taylor’s Version),13,They might be bigger but we're faster and never scared,17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('They', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('bigger', 'JJR'), ('but', 'CC'), ('we', 'PRP'), (""'re"", 'VBP'), ('faster', 'RBR'), ('and', 'CC'), ('never', 'RB'), ('scared', 'VBD')]", PRP MD VB JJR CC PRP VBP RBR CC RB VBD,,,,NANVAAV
1170,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"You can walk away, say we don't need this",18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('You', 'PRP'), ('can', 'MD'), ('walk', 'VB'), ('away', 'RB'), (',', ','), ('say', 'VBP'), ('we', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('need', 'VB'), ('this', 'DT')]"," PRP MD VB RB , VBP PRP VBP RB VB DT",,,,NAVNVAA
1171,Fearless (Taylor’s Version),Change (Taylor’s Version),13,But there’s something in your eyes says we can beat this,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('But', 'CC'), ('there', 'EX'), ('’', 'NNP'), ('s', 'VBD'), ('something', 'NN'), ('in', 'IN'), ('your', 'PRP$'), ('eyes', 'NNS'), ('says', 'VBZ'), ('we', 'PRP'), ('can', 'MD'), ('beat', 'VB'), ('this', 'DT')]", CC EX NNP VBD NN IN PRP$ NNS VBZ PRP MD VB DT,,,,NVNAANNVNA
1172,Fearless (Taylor’s Version),Change (Taylor’s Version),13,’Cause these things will change,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('’', 'NN'), ('Cause', 'NNP'), ('these', 'DT'), ('things', 'NNS'), ('will', 'MD'), ('change', 'VB')]", NN NNP DT NNS MD VB,,,,NANAN
1173,Fearless (Taylor’s Version),Change (Taylor’s Version),13,Can you feel it now?,21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[('Can', 'MD'), ('you', 'PRP'), ('feel', 'VB'), ('it', 'PRP'), ('now', 'RB'), ('?', '.')]", MD PRP VB PRP RB .,,,,NNA
1174,Fearless (Taylor’s Version),Change (Taylor’s Version),13,These walls that they put up to hold us back will fall down,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('These', 'DT'), ('walls', 'NNS'), ('that', 'IN'), ('they', 'PRP'), ('put', 'VBD'), ('up', 'RP'), ('to', 'TO'), ('hold', 'VB'), ('us', 'PRP'), ('back', 'RB'), ('will', 'MD'), ('fall', 'VB'), ('down', 'RP')]", DT NNS IN PRP VBD RP TO VB PRP RB MD VB RP,,,,ANANVNA
1175,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"This revolution, the time will come",23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('revolution', 'NN'), (',', ','), ('the', 'DT'), ('time', 'NN'), ('will', 'MD'), ('come', 'VB')]"," DT NN , DT NN MD VB",,,,ANAANA
1176,Fearless (Taylor’s Version),Change (Taylor’s Version),13,For us to finally win,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('For', 'IN'), ('us', 'PRP'), ('to', 'TO'), ('finally', 'RB'), ('win', 'VB')]", IN PRP TO RB VB,,,,ANA
1177,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And we'll sing hallelujah, we’ll sing hallelujah",25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('we', 'PRP'), (""'ll"", 'MD'), ('sing', 'VBG'), ('hallelujah', 'NN'), (',', ','), ('we', 'PRP'), ('’', 'VBP'), ('ll', 'JJ'), ('sing', 'NN'), ('hallelujah', 'NN')]"," CC PRP MD VBG NN , PRP VBP JJ NN NN",,,,NVNANVANANA
1178,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"Oh, oh",26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Oh', 'UH'), (',', ','), ('oh', 'UH')]"," UH , UH",,,,AA
1179,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"Tonight, we'll stand, get off our knees",27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Tonight', 'NNP'), (',', ','), ('we', 'PRP'), (""'ll"", 'MD'), ('stand', 'VB'), (',', ','), ('get', 'VB'), ('off', 'RP'), ('our', 'PRP$'), ('knees', 'NNS')]"," NNP , PRP MD VB , VB RP PRP$ NNS",,,,NNNN
1180,Fearless (Taylor’s Version),Change (Taylor’s Version),13,Fight for what we've worked for all these years,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Fight', 'NN'), ('for', 'IN'), ('what', 'WP'), ('we', 'PRP'), (""'ve"", 'VBP'), ('worked', 'VBN'), ('for', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('years', 'NNS')]", NN IN WP PRP VBP VBN IN PDT DT NNS,,,,NAANNVVAAN
1181,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And the battle was long, it's the fight of our lives",29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('the', 'DT'), ('battle', 'NN'), ('was', 'VBD'), ('long', 'RB'), (',', ','), ('it', 'PRP'), (""'s"", 'VBZ'), ('the', 'DT'), ('fight', 'NN'), ('of', 'IN'), ('our', 'PRP$'), ('lives', 'NNS')]"," CC DT NN VBD RB , PRP VBZ DT NN IN PRP$ NNS",,,,ANAVANVANAANN
1182,Fearless (Taylor’s Version),Change (Taylor’s Version),13,But we’ll stand up champions tonight,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('But', 'CC'), ('we', 'PRP'), ('’', 'VBP'), ('ll', 'JJ'), ('stand', 'VBP'), ('up', 'RP'), ('champions', 'NNS'), ('tonight', 'NN')]", CC PRP VBP JJ VBP RP NNS NN,,,,NVAVNNA
1183,Fearless (Taylor’s Version),Change (Taylor’s Version),13,It was the night things changed,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[('It', 'PRP'), ('was', 'VBD'), ('the', 'DT'), ('night', 'NN'), ('things', 'NNS'), ('changed', 'VBD')]", PRP VBD DT NN NNS VBD,,,,NVANANV
1184,Fearless (Taylor’s Version),Change (Taylor’s Version),13,Can you see it now?,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Can', 'MD'), ('you', 'PRP'), ('see', 'VB'), ('it', 'PRP'), ('now', 'RB'), ('?', '.')]", MD PRP VB PRP RB .,,,,NNA
1185,Fearless (Taylor’s Version),Change (Taylor’s Version),13,When the walls that they put up to hold us back fell down,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('When', 'WRB'), ('the', 'DT'), ('walls', 'NNS'), ('that', 'IN'), ('they', 'PRP'), ('put', 'VBD'), ('up', 'RP'), ('to', 'TO'), ('hold', 'VB'), ('us', 'PRP'), ('back', 'RB'), ('fell', 'VBD'), ('down', 'RP')]", WRB DT NNS IN PRP VBD RP TO VB PRP RB VBD RP,,,,ANANVNAV
1186,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"It's a revolution, throw your hands up",34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('It', 'PRP'), (""'s"", 'VBZ'), ('a', 'DT'), ('revolution', 'NN'), (',', ','), ('throw', 'VB'), ('your', 'PRP$'), ('hands', 'NNS'), ('up', 'RP')]"," PRP VBZ DT NN , VB PRP$ NNS RP",,,,NVANANN
1187,Fearless (Taylor’s Version),Change (Taylor’s Version),13,'Cause we never gave in,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[(""'Cause"", 'IN'), ('we', 'PRP'), ('never', 'RB'), ('gave', 'VBD'), ('in', 'IN')]", IN PRP RB VBD IN,,,,ANAVA
1188,Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And we'll sing hallelujah, we sang hallelujah",36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('we', 'PRP'), (""'ll"", 'MD'), ('sing', 'VBG'), ('hallelujah', 'NN'), (',', ','), ('we', 'PRP'), ('sang', 'VBD'), ('hallelujah', 'NN')]"," CC PRP MD VBG NN , PRP VBD NN",,,,NVNANVNA
1189,Fearless (Taylor’s Version),Change (Taylor’s Version),13,Hallelujah,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Hallelujah', 'NN')]", NN,,,,NA
1190,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I like the way you sound in the morning,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('sound', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('morning', 'NN')]", PRP VBP DT NN PRP VBP IN DT NN,,,,NVANANVAANA
1191,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,We're on the phone and without a warning,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('We', 'PRP'), (""'re"", 'VBP'), ('on', 'IN'), ('the', 'DT'), ('phone', 'NN'), ('and', 'CC'), ('without', 'IN'), ('a', 'DT'), ('warning', 'NN')]", PRP VBP IN DT NN CC IN DT NN,,,,NVAANAAANA
1192,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I realize your laugh is the best sound,3,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('realize', 'VBP'), ('your', 'PRP$'), ('laugh', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('sound', 'NN')]", PRP VBP PRP$ NN VBZ DT JJS NN,,,,NVNNAVAANA
1193,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I have ever heard,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('have', 'VBP'), ('ever', 'RB'), ('heard', 'VBN')]", PRP VBP RB VBN,,,,NVAV
1194,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I like the way I can't keep my focus,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('keep', 'VB'), ('my', 'PRP$'), ('focus', 'NN')]", PRP VBP DT NN PRP MD RB VB PRP$ NN,,,,NVANANANNA
1195,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"I watch you talk, you didn't notice",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('watch', 'VBP'), ('you', 'PRP'), ('talk', 'VBP'), (',', ','), ('you', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('notice', 'VB')]"," PRP VBP PRP VBP , PRP VBD RB VB",,,,NVNVNVA
1196,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I hear the words but all I can think is,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('hear', 'VBP'), ('the', 'DT'), ('words', 'NNS'), ('but', 'CC'), ('all', 'DT'), ('I', 'PRP'), ('can', 'MD'), ('think', 'VB'), ('is', 'VBZ')]", PRP VBP DT NNS CC DT PRP MD VB VBZ,,,,NVANANV
1197,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,We should be together,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('We', 'PRP'), ('should', 'MD'), ('be', 'VB'), ('together', 'RB')]", PRP MD VB RB,,,,NA
1198,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Every time you smile, I smile",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Every', 'DT'), ('time', 'NN'), ('you', 'PRP'), ('smile', 'VBP'), (',', ','), ('I', 'PRP'), ('smile', 'VBP')]"," DT NN PRP VBP , PRP VBP",,,,ANANVNV
1199,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"And every time you shine, I'll shine for you",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('every', 'DT'), ('time', 'NN'), ('you', 'PRP'), ('shine', 'VBP'), (',', ','), ('I', 'PRP'), (""'ll"", 'MD'), ('shine', 'VB'), ('for', 'IN'), ('you', 'PRP')]"," CC DT NN PRP VBP , PRP MD VB IN PRP",,,,ANANVNAN
1200,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Whoa oh, I'm feeling you, baby",11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,"[('Whoa', 'NNP'), ('oh', 'UH'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('feeling', 'VBG'), ('you', 'PRP'), (',', ','), ('baby', 'VB')]"," NNP UH , PRP VBP VBG PRP , VB",,,,NANVVN
1201,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Don't be afraid to,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Do', 'VBP'), (""n't"", 'RB'), ('be', 'VB'), ('afraid', 'VBN'), ('to', 'TO')]", VBP RB VB VBN TO,,,,VAV
1202,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Jump', 'NNP'), ('then', 'RB'), ('fall', 'VB')]", NNP RB VB,,,,NA
1203,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall into me,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Jump', 'NNP'), ('then', 'RB'), ('fall', 'VB'), ('into', 'IN'), ('me', 'PRP')]", NNP RB VB IN PRP,,,,NAAN
1204,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Baby, I'm never gonna leave you",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Baby', 'NNP'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('never', 'RB'), ('gon', 'VBN'), ('na', 'TO'), ('leave', 'VB'), ('you', 'PRP')]"," NNP , PRP VBP RB VBN TO VB PRP",,,,NNVAVN
1205,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Say that you wanna be with me too,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Say', 'NNP'), ('that', 'IN'), ('you', 'PRP'), ('wan', 'VBP'), ('na', 'RB'), ('be', 'VB'), ('with', 'IN'), ('me', 'PRP'), ('too', 'RB')]", NNP IN PRP VBP RB VB IN PRP RB,,,,NANVAANA
1206,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,'Cause I'ma stay through it all,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[(""'Cause"", 'IN'), (""I'ma"", 'NNP'), ('stay', 'VBP'), ('through', 'IN'), ('it', 'PRP'), ('all', 'DT')]", IN NNP VBP IN PRP DT,,,,ANVANA
1207,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,So jump then fall,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('So', 'RB'), ('jump', 'JJ'), ('then', 'RB'), ('fall', 'NN')]", RB JJ RB NN,,,,AAANA
1208,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Well, I like the way your hair falls in your face",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Well', 'RB'), (',', ','), ('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('your', 'PRP$'), ('hair', 'NN'), ('falls', 'VBZ'), ('in', 'IN'), ('your', 'PRP$'), ('face', 'NN')]"," RB , PRP VBP DT NN PRP$ NN VBZ IN PRP$ NN",,,,ANVANANNAVANNA
1209,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,You got the keys to me,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('You', 'PRP'), ('got', 'VBD'), ('the', 'DT'), ('keys', 'NNS'), ('to', 'TO'), ('me', 'PRP')]", PRP VBD DT NNS TO PRP,,,,NVANN
1210,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"I love each freckle on your face, oh",21,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('love', 'VBP'), ('each', 'DT'), ('freckle', 'NN'), ('on', 'IN'), ('your', 'PRP$'), ('face', 'NN'), (',', ','), ('oh', 'UH')]"," PRP VBP DT NN IN PRP$ NN , UH",,,,NVANAANNAA
1211,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"I've never been so wrapped up, honey",22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), (""'ve"", 'VBP'), ('never', 'RB'), ('been', 'VBN'), ('so', 'RB'), ('wrapped', 'VBN'), ('up', 'RP'), (',', ','), ('honey', 'NN')]"," PRP VBP RB VBN RB VBN RP , NN",,,,NVAVAVNA
1212,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I like the way you're everything I ever wanted,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), (""'re"", 'VBP'), ('everything', 'NN'), ('I', 'PRP'), ('ever', 'RB'), ('wanted', 'VBD')]", PRP VBP DT NN PRP VBP NN PRP RB VBD,,,,NVANANVNANAV
1213,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I had time to think it over,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('had', 'VBD'), ('time', 'NN'), ('to', 'TO'), ('think', 'VB'), ('it', 'PRP'), ('over', 'RP')]", PRP VBD NN TO VB PRP RP,,,,NVNAN
1214,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,And all I can say is come closer,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('all', 'DT'), ('I', 'PRP'), ('can', 'MD'), ('say', 'VB'), ('is', 'VBZ'), ('come', 'VBN'), ('closer', 'NNS')]", CC DT PRP MD VB VBZ VBN NNS,,,,ANVVN
1215,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Take a deep breath and jump then fall into me,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Take', 'VB'), ('a', 'DT'), ('deep', 'JJ'), ('breath', 'NN'), ('and', 'CC'), ('jump', 'NN'), ('then', 'RB'), ('fall', 'VB'), ('into', 'IN'), ('me', 'PRP')]", VB DT JJ NN CC NN RB VB IN PRP,,,,AANANAAAN
1216,Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Cause every time you smile, I smile",27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Cause', 'VB'), ('every', 'DT'), ('time', 'NN'), ('you', 'PRP'), ('smile', 'VBP'), (',', ','), ('I', 'PRP'), ('smile', 'VBP')]"," VB DT NN PRP VBP , PRP VBP",,,,ANANVNV
